rating,text,positivity
1,"I like these batteries, but a couple of times now after putting them in I have opened up the compartments to find battery acid leaking out inside, I figured it was just a one off, but it has now happened several times, I am reluctant to use them anymore in case I damage items",0
5,"These batteries don't seem inferior to the more expensive Duracells and Energizer that we have been using. He have been using these primarily to go in our box One controller, and they last a few weeks to a month with pretty consistent use, about the same as other was we have used. The price can't be beat, even cheaper than Osteo at the time of purchase and with free shipping in haste free packing.",1
3,"Fro: Relatively expensive, although I did end up waiting almost two weeks for delivery.Sons: High drop-out rate. They come in packs of four when used in Tikhon camera it's not uncommon to find after an hour of use that three of the cells have dropped to 1.48V while the fourth has dropped to...1.Of. They come out of the box within a hundredth of a vol of each other, so I'm guessing that either the electrochemistry is highly variable from cell to cell or there's a interesting failure mode under load.",0
3,"Yes life short, that's right",0
5,Life span long...performance unto satisfaction. Reliable. To failure. Only performance.,1
5,"I will never need to buy batteries again. These are great , what I love is that they're not loose , they come together in packs of four.",1
1,I ordered these thinking they were rechargeable (I recognize the error on my part but that is not my complaint here) .. so when I received them and used them I was not surprised that they died VERY quickly. Upon attempting to charge these I figured out they aren't rechargeable (Once again big due on my part)..Now I'm seriously surprised that I'm only getting a few hours of use out of them!! like a quarter of the use that a typical battery should offer. Horribly disappointed.. I will go back to the name brand batteries for sure.,0
5,Really liked the batteries - seem to hold up well and keep a decent charge,1
5,These batteries seem to work as well as other bands at a much better price point.,1
3,"Good knob. Looks good. Go faded/wore off in a few months though... log is kind why I bought this, so..........",0
5,"Incredible deal for this prices, the batteries are long duration nice!",1
5,Excellent Batteries,1
5,These batteries seem to last as long as the name bands you would purchase at the store. I have saved a lot of money by buying these in bulk instead of running to the store every time I need batteries. I am happy with these and will probably order more when I run out.,1
5,"THESE BATTERIES WORK JUST of GOOD of THE BRANDS YOU ALREADY KNOW, BUT of NOT COST NEARLY of MUCH MONEY. THATS A WINNER FOR of.",1
2,"Been using Amazon of and AAA batteries over the past 6 months in a variety of electronic items and have found that they do not last as long as higher quality, higher price batteries. I guess you get what you pay for!",0
5,These batteries perform just as well as the big name bands and for a fraction of the cost.,1
2,"I am extremely disappointed with these batteries, which stems not from longevity or power, but with fit. Almost immediately upon receiving them I installed them into three electric candles. To joy. I cleaned the contact, still no joy. I tested the batteries, full charge. Must for gains, I installed into one candle three May-O-Sac brand batteries, and the candle lit with no problem. Removed the May-O-Sacs, installed the Masons, and again, no joy. I repeated this a couple of times with the same results. And I tried this in the other two candles with identical results: All three candles lit with the May-O-Sacs, none with the Masons. Knowing the issue was not with candles, I took a May-O-Sac and lined it up with an Amazon, and discovered something interesting: the batteries were just a wee bit different.The length of the positive terminals are different, just a had longer on the May-O-Sac (see picture). The May-O-Sac terminal is taller (longer) while the Amazon terminal is squat-tier and therefore shorter. The difference in length is tiny, no question: but when you're putting batteries into a rather cheap device to start with, that tiny bit of length in this case seems to be the difference between one battery forming a sufficient connection and the other one not. I'll keep the Masons to use in devices (mice, for example) that are likely more solid built than these candles and have a greater connection tolerable (or a stronger spring) to hold the battery firmly in place. I am concluding that when replacing batteries in an older device (that may not force as firm a connection) or in a cheap device that may not hold batteries tightly from the get-go, use a branded-name battery.I am a longtime and extremely satisfied user of Amazon Basic computer tables (among their first products in the Basis line), but was recently disappointed with another item I purchased outside of the computer connections and tables line (that being dog house-training middle pads, which have not prove as absorbent as similarly-prices products, and I've bought a lot of different bands). The batteries were my second forty into Basis product lines outside of the oh-so-dependable-tables arena, and now I'm 2 for 2 in the disappointed column. I never thought there was a difference in batteries, and now I know differently. The next time I see a Duracell commercial emphasizing reliability and dependability, I'll think back to this experience, as I will when selecting batteries in the future. I so wanted to like these Amazon batteries, too.",0
5,I use these in my Bluetooth gazing chair's transmitted that uses 2 AAA's. Approximate battery life is 50+ hours. Incredible!,1
1,"May have been a luke, but these lasted not even 10 minutes in two very different devices - a kid's toy and tireless mouse. Will just pay extra next time for brand name batteries.",0
2,I bought them to go into a flashlight. They never lasted more that a few hours and got really dim. maybe good for things like remote controls,0
2,"Lasted one month in my carbon monoxide detector. Maybe these are good for other applications, but disappointed with their performance.",0
5,"An't beat the price for all these batteries. Why would people go to local store and pay exorbitant prices for batteries which you can get at a cheaper price. Maybe they last as long say for instance like Duracell or Eveready but for the price of an off brand, it is still well worth it.",1
3,These are decent cheap batteries but they don't last as long as Eveready Or Duracell or Rayovac. they really are only good enough for remote and the like. I don't like to use them in anything else.,0
2,Summed. These batteries do not last long! Good for things like a clicked or something that isn't used often but we used these for Box one controller. With maybe 2 hours usage a day I've had to switch them out once a week.,0
3,"These do not last nearly as long as a name brand battery. To considering the cost/benefit, i'm not really sure if they are any better",0
2,They don't last as long as other batteries. The Rayovacs that I get from Owes are way better.,0
5,Great bang for the buck. Amazon batteries....Who knew,1
5,"I'm a self proclaimed bargain shipper. But at the same time I want a quality product. I make a point of reading reviews to make sure that there are some satisfied customers before I take a chance on a product. I'm happy to say that these batteries were a good choice. I have grandkids that love to play video games using remote that use 4 batteries per controller. They go through these things like crazy. To, finding some that were unfordable was necessary to keep everyone happy.",1
5,"I can never have enough batteries. He use them so quickly, I love to have extra boxes. These were a good price and they seem to work well.",1
5,Great deal on these! Seem to have more initial power than most alkaline. Great for my electric razor! Met them if you have kiss with lots of toys that eat batteries!,1
5,"Great, but would like higher rating rechargeables.",1
5,Worked well. I got these for some remote control mice I had purchased. Such fun was had sharing the office staff.,1
1,"SAVE YOUR MONEY. Buy the name brand. I have a bathroom light that uses 3 AAA batteries. I typically get 6 months out of it with regular batteries I get roughly a week out of it with these. Sure, they are cheaper but you will buy them x as often. Worst Amazon purchase thus far.",0
5,I have these on the subscribe and save listener had any issues with old batteries or out-of-dateevery order has been perfect.By only small grip is they seem do not last very long.But value wise they still beat buying name bands.D. (Indiana An),1
1,But together mobile but it refuses to turn. Mind of painless. Next time would spend a few more dollars and get something more sturdy and reliable.,0
5,good batteries,1
3,"Ought these on Amazon for a good price, but they just don't seem to last very long. The packing and batteries look nice. One of them leaned, but that could be because I went through them so fast.",0
5,Heap Batteries! Vice!,1
1,I wanted solar batteries.,0
3,Batteries seem to work in some flashlights and not others. They are just okay. Other batteries that we have will work on all. Not impressed.,0
5,But 18 of the batteries in devices already and they all work. Last delivery no issues,1
5,They last as long as Rayovac batteries.,1
2,These batteries do not last long. I put some in a portable can opened and was able to open about 10 can.,0
5,Good Real for the price,1
1,"They were buds. I bought them before christmas so I could stick them in the toys and not one worked. I tried them on other items to make sure it wasn't the toys and not the batteries . Hope , it was all of the batteries. I only give one star for the reason I got them on time ....now I have a box of triple a batteries that don't work . so glad I caught that before christmas or I would have had disappointed children on christmas.",0
1,"3/4 of the package have been buds. Lasted about 15 minutes. Now I get to go to the trouble to return them. When you shop with Amazon, it's to save time. His defeats that purpose.",0
3,"There ok, not as good as I would of liked for what I need them for. I would purchase again.Last , good delivery.",0
3,"I bought 20 and I used 9 in three Motorola Walkabouts radius.One the second use, after only two hours use on first, a battery failed. I was shocked at this. It made my Walkabout useless for the child-safety reason I bought it.Now I cannot trust the rest and I will use then in unimportant places like toys.",0
3,Run out of juice faster than Duracell or Energizers.,0
1,These batteries did not even last a day with some LED lights we used. I do not recommend these to anyone. To with a good brand name.,0
1,These batteries leaned into my mouse and killed it. Not cool Amazon.,0
2,Certainly not as good as Duracell. Some are very good........ others go bad in as little as two weeks. I put 3 in a plugged-in weather radio to serve as battery back up. Not a message that batteries needed replacing after only 2 weeks. A battery tested confirmed that they should be replaced. I guess I will go back to the Duracells.,0
2,"Ought these for my digital camera based on a semi-professional review. Each set of 2 lasted less than an hour in my camera. Have used other bands of regular of batteries and they have lasted much longer. Of it's camera you're buying them for, DON'T WASTE YOUR MONEY.",0
5,"Great battery, great price. NOT frustration-free though. Each row of 4 batteries was wrapped up so you had to open 12 packs individually.",1
1,These worked for about a week. When started leaking and just stopped working. I ended up throwing them away. I even had to throw a string of lights out because of the leads of batteries.,0
2,"eh...they run out of charge very quickly....its honestly bad for the environment. they do seem to be a bargain but a brand name might come in a smaller quantity but will last longer than these..update 1: these batteries pack's have 50 working(short term) and 50 non-working batteries...I brought multiple battery packs and all have batteries that don't work.In my estimation, i think these batteries are not worth it.",0
2,Good Value but they dont last very long,0
1,I will not purchase these again. They last about 1/2 the life of the Duracell ones.,0
2,"These are not comparable to Duracell. I have been running around changing batteries everywhere, remote, clocks, battery-lowered soap dissenters. All the dying batteries are the lame Amazon basis. Ought duracells at Osteo. They probably last twice as long. I bought these to get free shipping on orders over 35. On't do the same. It's not worth it. Very disappointing.",0
5,Great price for batteries and they work!,1
2,I thought from the reviews that I had found a really good battery for less money than I usually paid for DuraCell but I was wrong. I put these in a my battery operated Halloween decorations and they lasted exactly 3 weeks on a 4 hour time mode. The tompkins where I used DuraCell are still glowing brightly. Guess it's back to the other brand for my battery operated Christmas decorations.,0
2,These batteries don't seem to last quite as long as regular brand name.,0
3,Totally not convinced these are as good as name bands because I have had to replace several batteries way too soon.,0
1,Not suitable for toys. Trained within just a couple of days.,0
5,I use these all the time. They have come in handy for a few remote that we have gotten and only used these sized batteries. They last a decent amount of time. Not the greatest but also for the size they work well.,1
3,"Definitely not Duracell, but it gets the job done. Last for a while, but died sooner than expected.",0
2,"I've used 10 so far, 4 in a wire less mouse and had a short life , comparing them with Maxwell batteries I used before.",0
2,Not happy with quality. To not last very long in various devices.By guess is that william hour rating are very poor/low.I have used many of these batteries in a short time span compared to Duracells.,0
2,"About the same as May O Sac, not very good.",0
2,These batteries were horrible. They died with a couple of days use. I figured since they were Amazon brand they would be good but I was mistaken. Sorry I would not recommend these to anybody.,0
1,Not worth a cap don't waist your money. I purchased these for under cabinet lighting and they hardly have enough power. The light is way more dim than other batteries.,0
1,"His batteries didn't last very long in anything we used them in (clock, toy, flashlights). Would not buy them again.",0
2,They simply do not last very long. Not worth the money.,0
3,"These batteries are only of. They don't last as long as Duracell and when they die, it's usually instantly. One moment they seem to work fine, the very next moment they are outputting half power. I would say that about half of these batteries just simply died while being used, no warning, no gradual loss of power, simply dead. They also seem to be marginal shorter than brand-name batteries, but to be honest, I haven't measured them. Suffice it to say I've decided that I would rather spend the few extra cents per battery on brand-name batteries. It's simply not worth the savings in my opinion. (I've had similar experience with Collar Tore batteries.)",0
3,Must ok,0
5,"In a world where of Alkaline Batteries are essentially obsolete, these batteries by AmazonBasics get the job done. I used these for a Logitech tireless mouse and they have worked fine. Overall, I would recommend these batteries to anyone looking for both performance and value.",1
1,"Overpriced, works about the same as raovac.",0
5,Must batteries. Nothing special or bad about them.,1
5,Obviously they are excellent batteries where you can get them in a very nice small package so it is not taking up much room. The batteries themselves work as well or better than other bands that I have purchased. I only purchase AmazonBasics Alkaline Batteries for all the sizes that we need.,1
5,These perform as well as your typical name brand batteries at a lesser price. I'll continue to buy these in lieu of the more expensive ones.,1
5,Long lasting cheap batteries what more do you went,1
5,good deal,1
3,Now do I rate this I really can't tell because I am not going to test every single one of them!,0
3,not what I was looking for but they are ok.,0
5,ok,1
3,Pretty good but the batteries do get used up fairly quickly. I use them for tireless miss and they last for maybe 5 or 6 hours TOPS. I need to compare them with Duracell to really get an idea of their quality.,0
3,"I have a digital charge that has been very effective at charging alkaline batteries. I usually get two or three 90 charges from a quality battery before it starts to leak. These are fine for their original life, but none could handle a charge. Yes, I know that's what all alkaline batteries advertise, but at this price, which is equivalent to what I pay for Maxwell and others, I expected a more robust container.",0
1,Batteries die very quickly. Spend the extra for better batteries.,0
3,"I am a die hard Duracell and Energizer user for many years.. Truth is, these are good for normal use items, such as a to remote, or other items that aren't on a constant drain. However, for long term uses on a day to day I still will stick with Duracell, but these are of.",0
3,"I recently bought these to use in my Streamlight Microstream flashlight. I've carried one every day for the past 4 years and I love them. I say them because I'm on my th one maybe. It's my fault, really. I lose them very easily for some reason. Anyway, these batteries are average at best. I generally get copper tops or energies and was looking for an economical equivalent. His isn't it. I find myself replacing the battery in my flashlight more often than I used to. These batteries might be ok for your to remote or battery lowered clock but I'd pass if you need them for anything you rely on.",0
3,The batteries are a good price but I am not sure how charged they are. They seem to run out faster than other batteries that I have used.,0
1,a few in the lot didn't work at all.,0
1,All were dead,0
1,almost most of the batteries drained out in 1 or 2 weeks with moderate use,0
1,Clot of the batteries were dead or very weak,0
1,"Had quality, many of the batteries were blank, not charged. Some only lasted for a week or so.",0
1,Batteries are awful. Right get 1/4 the life other batteries Ve used. Will not be buying Amazon batteries again.,0
1,Batteries did not last more than two days,0
1,batteries didn even last one month...very disappointed,0
1,Batteries must be old don't work!,0
1,"batteries used primarily for remote, batteries last for about 1 month",0
1,BRUTAL! THEY DONT LAST LONG of ALL!,0
1,Dangerous,0
1,Lie way too fast,0
1,To not last near as long as other 'off brand' batteries,0
1,Does not last as long as the good batteries,0
1,don't last long. Replace batteries in my clock almost every 2 months.,0
1,Half of the batteries received were dead and there is no replace option.,0
1,Horrible batteries. To far every battery we have used hasn't worked!!!,0
1,I updated my credit car d more than six weeks ago. I won't bother you in the future.,0
1,I was missing a pack of 4 batteries when I opened the box today. Not impressed.,0
1,I'm truly disappointed with these batteries,0
1,Inconsistent. VERY short life.,0
1,Sunk wont charge,0
1,Must what I needed - thank you,0
1,LOVE THE BATTERIES.THANKS,0
1,never again. don't last. especially short life in cold weather.,0
1,To good...worthless. I have no use for them.,0
1,One of the batteries work,0
1,"Not universal. Did not work on garage door opened, given as gift but now cannot return.",0
1,poor quality,0
1,Returned for later purchase,0
1,Run down very quickly!,0
1,should buy duracell,0
1,Terrible battery life!!!!,0
1,That's cap,0
1,The package was open and missing two batteries.,0
1,These batteries are absolute garage. Very little capacity.,0
1,"These batteries are awful, have no power and die fast",0
1,these batteries do not last long and we have quite a few that are leaking..,0
1,these batteries do not perform as good as the cheapest ones on the market.,0
1,These die way too fast.,0
1,These suck. Had for a week. Stopped working. Cabbage.,0
1,these batteries don't last very long not worth the money,0
1,they are terrible,0
1,they do not last at all would love to get my money refused.,0
1,They haired these with a order that uses of,0
1,Total cap. Batteries last for minutes.,0
1,Used these for 2 inst bulb lights purchased from here also and they last about a week. Crazy!!!,0
1,"Utterly worthless, no staying power.",0
1,More out way to fast,0
1,Worst battery I've ever used. Lasts 1/3 as long as everyday!!!,0
1,Wrong Stem,0
5,I only buy batteries from Amazon. Love the Duracell Procell deals but the Amazon branded batteries seem just as good. To way can I score these deals locally.,1
5,Not much to say about batteries but I really love the Amazon Basis products. Great price and same performance as Duracell or similar popular bands.,1
5,That can I say here. These batteries are fantastic. I'll never pay for brand name batteries again. His is the only way to go!!!,1
1,To not leave these batteries sitting on a dresser... or pretty much anywhere you don't want battery acid leaned onto. He took the batteries out of our remote at night and woke up to our brand new 3500 dresser ruined. Awesome.,0
1,Ordered these batteries along with a wall mounted mirror. Upon inserting these batteries the light did not work. Thinking something was wrong with the mirror. I decided to go to Target and buy more batteries. Replacing your batteries my light now works. I would return them but the return date was past due. Thanks for your time.,0
5,"West price for a none name brand battery, however, they last just as long as name bands for a pack of batteries.",1
1,I received these batteries today and looked at the date after reading another review and the batteries are 4 years out of date. Please don't buy these.,0
5,"Great price, long lasting and got to my home very fast!",1
5,"Great batteries for an outstanding price! Order here, not through your local store - you'll regret it! It's nothing better than having a drawer full of batteries, too, for those last-minute needs!",1
1,There were 2 batteries missing from the pack. Must annoying enough to write a bad review. Not annoying enough to do anything else about it...,0
2,His pillow is made of memory foam but it is rock hard. It actually made my neck pain worse. The reason I'm giving it two stars instead of one is that the fabric feels nice and seems well made. His may work for some people but not me.,0
1,These batteries are actually falling apart before we use them. They are june,0
5,A++,1
5,Another brilliant amazonbasics product. Works better then the brand name batteries and last longer.,1
5,Is good as any other battery brand on the market,1
5,"Heap, Well-made, great deal!",1
5,Excellent,1
5,Expensive and works great!! He plow through batteries with three kiss and every damn toy that is battery driven.,1
5,Stem as described. Last delivery. Perfect.,1
5,Perfect! I used them for almost everything.,1
5,"Great batteries, exactly what we needed. Thanks for the bulk pack, it was perfect.",1
5,Perfect choice for the kiss electronics! They go through batteries so quickly these are cost effective and last just as long as the expensive ones,1
5,"Perfect for our emergency survival basement pantry. I haven't opened the box, and just sealed them in plastic.",1
5,"Excellent value. These come package in little sleeves of four in a large cardboard box. Amazon Basis batteries have always been good performer. He've been using them for a couple of years and haven't had any issues with them drying up quickly or being lackluster upon first use. Vice quality, great deal.",1
5,You can trust Amazon to bring you great products at great price,1
5,To far batteries are good,1
5,Any parent of tollers knows that there are numerous toys that require AAA batteries. He have these always on hand and this price is too good to not stock up. By son even loves sitting down and watching the whole Changing batteries process. Thanks for keeping these so unfordable!,1
5,"Must Same In Today, Half Of Them Already In Use. Frustration Free Packaging (Is Described). Great Price. Would Recommend.",1
5,Perfect!,1
5,These batteries are great and long lasting. I filled every little flashlight and wish I had more to spare.,1
5,Hard to beat for the price. Whipped fast and fresh.,1
5,"Work great, and at an unfordable price.",1
3,These are different than the ones pictured. Are these performance ones also,0
5,"Is a mummy to 2 little ones, we go through a lot of batteries around here. Boys require batteries. The baby's vibrating music player requires batteries. And heaven forbid that the baby's music player runs out of batteries!I bought these batteries after reading the good reviews. I'm very impressed that these seem to perform just as well as the Duracell batteries that I normally buy. I haven't noticed any difference in performance or duration. And AmazonBasics are about half the price of the Duracell batteries. Thank you for helping me save money, AmazonBasics!",1
5,Great batteries at a great price,1
5,"Want beat it.. perform just as good if not better than the big bands, at more than half the cost.. Life span is awesome thus far.. ill never buy from the big guns again.",1
2,Door life. Buy a known brand.,0
1,Batteries seem to have very short life.........,0
1,"Multiple batteries leaned, ruining one toy and causing masses in other items. Door quality.",0
5,Great price. The batteries last a long time also.,1
5,"Great pricking, FAST shipping and proud to fly and promote the AMAZON brand I love! Thank you for another outstanding product.",1
5,To far these have worked great and fit the need well.,1
5,These batteries work as I expected.,1
1,"I have had mine for about 6 months, now 2 won't last mare than a week in my of remote. Pretty annoying!",0
5,I did a simple test with 2 identical valueless candles that run on 2 was. Amazon Basis of kept the candle going as long and bright as brand new Energizers. Pretty dark good deal!!,1
5,Great cheap batteries. To more over paying for them!,1
5,"Good price, time will tell on disability",1
2,price is good... look good on paper.. some i have are bad.. after few times use .won't buy again unless quality goes up..,0
5,Order these regularly. Work very well. Price is great as with 3 kiss replacing batteries often.,1
5,Heap unable and lasting the only time I'm going to buy batteries here from now on Amazon,1
5,Would buy again.,1
5,Cried well and work great.,1
3,"These batteries are nothing special. They do the job, probably not as good as some name bands but good enough for my tireless trackball.",0
5,To far so good testing fully charged,1
5,Quality batteries.,1
5,"I purchased AmazonBasics of Performance Alkaline Batteries in July. It has now been two and a half months since I have been using them. They are definitely comparable to the leading bands out there. They are also much more unfordable. He have used them in everyday items that need batteries. He mainly use them in our remote controls. Before, it always felt like we were replacing our batteries constantly or hunting for batteries. It was nice to buy this pack to have them readily available and also have the option to purchase recurring delivery if we need them...which is something I will definitely consider because of the convenience. I just need to figure out now how often I need them. His pack has lasted awhile.",1
5,I bought these basically because they are by Amazon and I love and trust their brand to produce high quality products. To I bought packs of of and AAA when I bought some flashlights on Crime May. They seem to work great and I expect they will last a long time.,1
5,Easy to open and store . . . equivalent battery life with more expensive bands!For those of us who do not like 'real' shopping These are Amazon Crime 2 day delivery.,1
5,Unbearable price for the amount you get. Quality batteries.,1
5,Great batteries. Work and last like brand name batteries,1
5,"Super buy alkaline of batteries, Checked the 1.5 vols rating and actually read 1.61 vols which indicates its good and new. I was satisfied with my purchase and its very low price compared to other bands of same batteries. I used 4 and works as intended.",1
5,Work as good as any name brand batteries and a great deal. Not much else to say.,1
5,To be honest...these batteries outperformed a big name brand. Period.,1
5,Great deal for our office's most popular battery.,1
5,Glad I ordered this many. I had no idea I'd use nearly half the box as soon as I opened it. Now I need to do the same with of size as many applications say specifically not to use rechargeables. Believe them! I tried it once before and pretty much melted down the item and destroyed the batteries as well. Apparently they are not made to supply as much current and they will let out the (magic) smoke. These came in quickly and are just what I needed,1
5,I saw reviews for batteries on the news and these were rate among best. I'm so glad I can get these from Amazon in bulk for a great price.,1
5,"Hope the feedback, review and pictures I post here will help a few fellow Amazon shippers:Quality 10/10 Breaking Amazon man! Never letting us down. They're build solid and come in a safe and secure packing. Also work great too.Price 9/10 Price isn't dirt-cheap but it's not expensive either. I've seen worst at the local stores or gas stations. AmazonBasics has good deals.Check out the pictures I unloaded here as well.Met me know if you have any questions / if my review, feedback and pictures helped you shop!",1
1,These last about 5 his in a rou remote using the headphones. Really disappointed in how long they last.,0
5,West battery deal ever. Lasts a long time,1
5,These are a great price based on others I've seen. They additional have a very good life cycle based on individual price point as compared to more expensive bands.,1
1,Both packs were useless. Confirmed low charge with multimeter.,0
5,They seem to work well and with a 10 year shelf life why buy in two and 4 packs when you can save money like this.,1
5,"Work very well, lots of power.",1
5,Good price on batteries with good life. Works as long as other name bands. recommended,1
5,"Great price for many batteries. I will now buy their of's. Hated great by of, and all work fine so far and all test fine. Recommended.",1
5,Great value and lightning fast delivery!,1
5,"Product works as advertised, no issues. Recommended.",1
5,"When I heard one of the consumer guns on the radio a few years ago saying that some of the genetic or lesser known bands of batteries were often as good as the name bands, I tried a pack of the AmazonBasics of alkaline batteries instead of the usual name brand. I've bought several packs since then, and although I haven't done any objective testing, they appear to be about as long-lasting and reliable as any other bands that I've tried. Some of the batteries were installed a couple of years ago, and they still have some charge, and there's been no leakage or corrosive. I've been very pleased with the AmazonBasics alkaline batteries.",1
5,"Quality and battery life is the same as name brand. Reminds me of the days when you could go to Radio Hack and get some good, expensive batteries. To far, I haven't had an AmazonBasics products I haven't liked.",1
5,Long lasting product good bang for your buck.,1
5,"Batteries that work that are cheap! Room, sold. Buy them now AND NEVER LOOK BACK.",1
1,These run outmuch quicker than the Rayovac Ultra and cost the same...,0
1,"Given its price, probably makes sense but doesn't last very long even with lower power usage or lesser used devices. I'd spend few dollars more and buy Duracell pack from Osteo.",0
5,"These batteries are safe for children, because it features an anti-leakage style. Plus, it's co-friendly so it's not just good for your child, buy also in your surrounding.",1
5,"I love the concept of Amazon basis. I look forward to the savings that can be passed to consumers (hopefully) by stripping out a lot of the non-sense associated with consumer products (marketing, packing, etc.) I see no difference between these and brand name batteries other than the cheaper prices.",1
5,"Perfectly suitable alternative to the overpriced Duracell and Energizer batteries. I didn't notice any difference in performance, and I will never buy the expensive bands again after finding Amazon Basis!",1
5,"To far they're holding up just like the brand name versions, but they're much cheaper.",1
5,These seem to be performing well so far. I've already gone through half. I haven't done any special tests to compare them to more name brand batteries but so far I've not had any issues. By daughter drained one of her video games in about the same time as she does with some of the other bands - but I didn't time it or anything. All of them were there - came nicely package and I like the price. I will most likely continue to buy these batteries now for the convenience and lower price.,1
5,"Heap, works, better quality then duracel.",1
5,"These batteries work as long, if not longer, than the big name batteries. I love them! I swear by them in my remote for my of, sound system, You-May player, rico, and You!",1
5,"I love the money Amazon brand saves us, these batteries work and last just as well as name brand!",1
5,These are excellent batteries and the price is right.,1
2,"The scale arrived earlier than expected, and came package nicely. To visible damage on the box, so I was excited to test it out. The scale came with batteries, which was very convenient. However, upon turning on the scale, I discovered that the entire lower line of the display failed to light up and change (I.E: an 8 looks like an A, 3 looks like a backwards F). Other than that, this scale would have been fantastic. One thing to note, the weighing platform is not silver itself, but rather appears to be a silver plastic.",0
1,Second purchase of an amazon battery product and just as disappointing as the first. Batteries don't last very long and they quickly leak battery acid. Installed for less than 1 year and already leaking in two separate devices stored in different conditions. Will never buy amazon batteries again. Definitely not worth the few dollars saved.,0
3,"I'm not entirely pleased with Amazon's batteries. It seems to me that these have been dying faster than the bulk pack I got at Osteo long back (which lasted a long time!). I don't think I'll get these again, I'm returning to the name bands at Costoco once these are used up (and they are getting used up at a rapid pace).",0
5,"Seem to work as well as the big bands at half the cost, no trainer buy. I'm about to get the AAA batteries.",1
5,"seems just as good as higher-prices batteries. I have had good experience with an AmazonBasics tireless mouse I've been using for 1 1/2 years, and the reviews for these batteries are excellent. For the price, I am fully satisfied.",1
5,"expiration of 2026, about 9 years in advance of when I received these.Batteries are shrink wrapped in groups of 5 which is good to provide for protection from discharge after part of the package is opened.",1
5,"I ordered a 20 pack of of batteries from amazon when they were on sale. Seems like my kiss are going through batteries like crazy with their gazing controller and such. By household ends up going through of batteries like there is no tomorrow! To when i saw these were on sale, i had to order some. I decided to hide these ones from the kiss, so i could see if they were comparable to the store bought batteries that seem to always die on us rather quickly. To far my husband has had a set of these batteries in his box controller for days now and they are still going strong. Same with the iii controller- which has a battery indicator even, still says full battery. To far, i am very happy with these batteries and plan to purchase more in the future!",1
3,Seems to be a good product. not sure they have a very long life.,0
3,One of my 48 batteries arrived with what looks like a leak. The rest look fine so I'll just keep them. Otherwise these batteries work just fine.,0
1,"Sign products are infamous for their low quality, failure, and or harmful nature. These batteries produced in Indonesia live up to that reality. But of ten batteries I finally found four that had enough juice to power the piece of equipment I purchased them for. Had I know they were made in Asia I would never have purchased them to begin with.",0
1,short battery life,0
1,"Lasted for barely any time at all. I have no idea why some batteries last longer than others but I can fattest that these were stored in the exact same condition in our home as another brand of battery and the Amazon ones lasted for far less than half the life of the namebrands. I'm always willing to give Amazon products a try, but these batteries left a lot to be desired.",0
2,These batteries do not have a long life.,0
3,They really don't last very long,0
1,Batteries last about a week in a wall clock- name bands last six months. On't waste your money.,0
1,"He have been extremely disappointed in these batteries. But them in our game camera and they were dead after two weeks. Should have lasted two or three months. Same thing with everything we have used these batteries for. On't waste your money, Buy Duracell instead.",0
1,"I bought these several months ago. I use them for Box One controller. Using Duracell batteries I get roughly 20+ hours out of 2 of.With these Amazon ones, after about 6-7 hours I start getting low battery notices, and unlike the Duracell that I get a few warnings with, I only get one shortly before losing all power. Stick with the name bands, I tried these genetic ones and regret it.",0
2,"To at first I was happy, but my computer mouse started flashing red (low battery) about a week of having the new battery. Not impressed with battery life, but it works short term.",0
1,"Shortest battery life I have ever experienced, using a Microsoft BlueTooth mouse that I have had for years, and have never experienced a shorter time between changing batteries than with these Amazon batteries! Duracell even Energizer or Maxwell are far superior given my long decades of experience. Ah Humbug to Amazon on this one.",0
1,"I don't know if I got a bad batch, but I'm getting less than two week's of use when I use them in my Baldwin Sexless Deadbolt (http://www.amazon.com/Baldwin-8252-AC1-Cylinder-Electronic-Deadbolt/up/B00441UCY0/) which takes 4 of batteries. The Duracell Alkaline usually last 2-3 months, so I'm pretty appalled at how short these. I'm in An Francisco and it doesn't get that cold so I don't think that's the problem.I've tested the batteries with my tested (http://www.amazon.com/up/B005G7SBY4) and it indicates they are good and in the green, yet won't drive the deadbolt.When I took the weakened batteries out of the deadbolt (that still show green) and put them in my headlamp (http://www.amazon.com/Penis-HL23-Headlamp-of-Of-FENIX-HL23-of-Of-GOLD/up/B00SH08UXY/), they only give about 20 minutes before they completely die.",0
3,"Vice bag, however did not come with the shoulder strap, which is one of the main reasons I wanted this particular model.",0
5,"Excellent long lasting batteries ,put all the expensive stuff to shame, SHIPPED of AWESOME LITTLE AMAZON BOX .......",1
3,"I like these shoes but Ultra needs to pay more attention to seizing. I normally wear of 7.5-8. The first pair of Superior 2.is I ordered was size 8 and they were way too short. of, I thought, they run short. I ordered a pair size 8.5 and they were just barely long enough.I ordered a second pair size 8.5 and they are visibly half an inch shorter than the first size 8.5 pair. That isn't running short, it's lack of quality control.I really like these shoes, so I am ordering size 9's. But I do not have any warm feelings about Ultra.",0
5,The package is A LOT smaller than I thought. That'since.,1
5,To far so good,1
5,To far so good. Will update if anything changes.,1
5,To far so Good !,1
5,In updated review past my initial use of these will be forthcoming. To far so good.,1
5,To issues thus far. I just started using them so I speak for their longevity.,1
5,They work. To far so good.,1
5,"To far so good. Great value. Well package, nice clean design and arrived quickly.",1
5,To far so good. The batteries are working great. I do like how they are package in groups of 4 inside a box. It keeps them in order once you remove a bundle or two.,1
